source_player_id,prospect_id,match_score,notes
10264,1215,0.85,rule_unique_name_key (no_school)
9303,915,0.85,rule_unique_name_key (no_school)
9808,915,0.85,rule_unique_name_key (no_school)
10317,915,0.85,rule_unique_name_key (no_school)
9238,1228,0.85,rule_unique_name_key (no_school)
9751,1228,0.85,rule_unique_name_key (no_school)
10276,1228,0.85,rule_unique_name_key (no_school)
4779,849,0.85,rule_unique_name_key (no_school)
5334,849,0.85,rule_unique_name_key (no_school)
6825,849,0.85,rule_unique_name_key (no_school)
9473,849,0.85,rule_unique_name_key (no_school)
10004,849,0.85,rule_unique_name_key (no_school)
10520,849,0.85,rule_unique_name_key (no_school)
9384,1125,0.85,rule_unique_name_key (no_school)
9962,1125,0.85,rule_unique_name_key (no_school)
10454,1125,0.85,rule_unique_name_key (no_school)
9154,1279,0.85,rule_unique_name_key (no_school)
9640,1279,0.85,rule_unique_name_key (no_school)
10169,1279,0.85,rule_unique_name_key (no_school)
9255,1280,0.85,rule_unique_name_key (no_school)
9675,1280,0.85,rule_unique_name_key (no_school)
10190,1280,0.85,rule_unique_name_key (no_school)
4780,916,0.85,rule_unique_name_key (no_school)
5335,916,0.85,rule_unique_name_key (no_school)
6801,916,0.85,rule_unique_name_key (no_school)
8893,916,0.85,rule_unique_name_key (no_school)
9512,1126,0.85,rule_unique_name_key (no_school)
9968,1126,0.85,rule_unique_name_key (no_school)
10560,1126,0.85,rule_unique_name_key (no_school)
8239,1679,1.0,rule_norm_name_school (Maryland)
8449,1679,1.0,rule_norm_name_school (Maryland)
9315,1281,0.85,rule_unique_name_key (no_school)
9754,1281,0.85,rule_unique_name_key (no_school)
10265,1281,0.85,rule_unique_name_key (no_school)
9103,1127,0.85,rule_unique_name_key (no_school)
9586,1127,0.85,rule_unique_name_key (no_school)
10084,1127,0.85,rule_unique_name_key (no_school)
8314,1466,0.85,rule_unique_name_key (no_school)
8505,1466,0.85,rule_unique_name_key (no_school)
9363,1282,0.85,rule_unique_name_key (no_school)
9841,1282,0.85,rule_unique_name_key (no_school)
10364,1282,0.85,rule_unique_name_key (no_school)
8367,1467,0.85,rule_unique_name_key (no_school)
8563,1467,0.85,rule_unique_name_key (no_school)
9123,1128,0.85,rule_unique_name_key (no_school)
9619,1128,0.85,rule_unique_name_key (no_school)
10129,1128,0.85,rule_unique_name_key (no_school)
9305,918,0.85,rule_unique_name_key (no_school)
9761,918,0.85,rule_unique_name_key (no_school)
10263,918,0.85,rule_unique_name_key (no_school)
8288,1468,0.85,rule_unique_name_key (no_school)
8478,1468,0.85,rule_unique_name_key (no_school)
4910,919,0.85,rule_unique_name_key (no_school)
4971,919,0.85,rule_unique_name_key (no_school)
5465,919,0.85,rule_unique_name_key (no_school)
6965,919,0.85,rule_unique_name_key (no_school)
4814,1469,0.85,rule_unique_name_key (no_school)
6907,1469,0.85,rule_unique_name_key (no_school)
5369,1470,0.85,rule_unique_name_key (no_school)
8927,1470,0.85,rule_unique_name_key (no_school)
8343,1471,0.85,rule_unique_name_key (no_school)
8550,1471,0.85,rule_unique_name_key (no_school)
4824,856,0.85,rule_unique_name_key (no_school)
4988,856,0.85,rule_unique_name_key (no_school)
6915,856,0.85,rule_unique_name_key (no_school)
8639,856,0.85,rule_unique_name_key (no_school)
5379,1472,0.85,rule_unique_name_key (no_school)
8937,1472,0.85,rule_unique_name_key (no_school)
9461,1129,0.85,rule_unique_name_key (no_school)
9886,1129,0.85,rule_unique_name_key (no_school)
10385,1129,0.85,rule_unique_name_key (no_school)
4802,1381,0.85,rule_unique_name_key (no_school)
4978,1381,1.0,rule_norm_name_school (Kansas)
6845,1381,0.85,rule_unique_name_key (no_school)
8627,1381,1.0,rule_norm_name_school (Kansas)
5357,1364,0.85,rule_unique_name_key (no_school)
8915,1364,0.85,rule_unique_name_key (no_school)
8339,1473,0.85,rule_unique_name_key (no_school)
8529,1473,0.85,rule_unique_name_key (no_school)
4850,1474,0.85,rule_unique_name_key (no_school)
6979,1474,0.85,rule_unique_name_key (no_school)
5405,1475,0.85,rule_unique_name_key (no_school)
8963,1475,0.85,rule_unique_name_key (no_school)
4796,920,0.85,rule_unique_name_key (no_school)
5351,920,0.85,rule_unique_name_key (no_school)
6850,920,0.85,rule_unique_name_key (no_school)
9417,1229,0.85,rule_unique_name_key (no_school)
9919,1229,0.85,rule_unique_name_key (no_school)
10403,1229,0.85,rule_unique_name_key (no_school)
9281,921,0.85,rule_unique_name_key (no_school)
9780,921,0.85,rule_unique_name_key (no_school)
10285,921,0.85,rule_unique_name_key (no_school)
8272,1476,0.85,rule_unique_name_key (no_school)
8477,1476,0.85,rule_unique_name_key (no_school)
4675,840,0.85,rule_unique_name_key (no_school)
5230,840,0.85,rule_unique_name_key (no_school)
6745,840,0.85,rule_unique_name_key (no_school)
9189,840,0.85,rule_unique_name_key (no_school)
9719,840,0.85,rule_unique_name_key (no_school)
10215,840,0.85,rule_unique_name_key (no_school)
5543,922,0.85,rule_unique_name_key (no_school)
8391,922,0.85,rule_unique_name_key (no_school)
8591,922,0.85,rule_unique_name_key (no_school)
5468,1726,0.85,rule_unique_name_key (no_school)
9026,1726,0.85,rule_unique_name_key (no_school)
9402,1230,0.85,rule_unique_name_key (no_school)
9928,1230,0.85,rule_unique_name_key (no_school)
10410,1230,0.85,rule_unique_name_key (no_school)
9165,1283,0.85,rule_unique_name_key (no_school)
9656,1283,0.85,rule_unique_name_key (no_school)
10156,1283,0.85,rule_unique_name_key (no_school)
8274,1477,0.85,rule_unique_name_key (no_school)
8480,1477,0.85,rule_unique_name_key (no_school)
8234,1478,0.85,rule_unique_name_key (no_school)
8432,1478,0.85,rule_unique_name_key (no_school)
9438,1130,0.85,rule_unique_name_key (no_school)
9946,1130,0.85,rule_unique_name_key (no_school)
10441,1130,0.85,rule_unique_name_key (no_school)
5031,1786,1.0,rule_norm_name_school (Cincinnati)
8635,1786,1.0,rule_norm_name_school (Cincinnati)
5481,1770,0.85,rule_unique_name_key (no_school)
9039,1770,0.85,rule_unique_name_key (no_school)
8283,1796,0.85,rule_unique_name_key (no_school)
8471,1796,0.85,rule_unique_name_key (no_school)
9127,1284,0.85,rule_unique_name_key (no_school)
9632,1284,0.85,rule_unique_name_key (no_school)
10112,1284,0.85,rule_unique_name_key (no_school)
9387,1131,0.85,rule_unique_name_key (no_school)
10035,1131,0.85,rule_unique_name_key (no_school)
10527,1131,0.85,rule_unique_name_key (no_school)
8349,1696,1.0,rule_norm_name_school (Notre Dame)
8554,1696,1.0,rule_norm_name_school (Notre Dame)
9326,1285,0.85,rule_unique_name_key (no_school)
9855,1285,0.85,rule_unique_name_key (no_school)
10367,1285,0.85,rule_unique_name_key (no_school)
9146,924,0.85,rule_unique_name_key (no_school)
9668,924,0.85,rule_unique_name_key (no_school)
10153,924,0.85,rule_unique_name_key (no_school)
9257,925,0.85,rule_unique_name_key (no_school)
9760,925,0.85,rule_unique_name_key (no_school)
10258,925,0.85,rule_unique_name_key (no_school)
9185,1264,1.0,rule_norm_name_school (Notre Dame)
9688,1264,1.0,rule_norm_name_school (Notre Dame)
10181,1264,1.0,rule_norm_name_school (Notre Dame)
9227,1231,0.85,rule_unique_name_key (no_school)
9691,1231,0.85,rule_unique_name_key (no_school)
10226,1231,0.85,rule_unique_name_key (no_school)
9234,1232,0.85,rule_unique_name_key (no_school)
9781,1232,0.85,rule_unique_name_key (no_school)
10236,1232,0.85,rule_unique_name_key (no_school)
9434,1132,0.85,rule_unique_name_key (no_school)
10016,1132,0.85,rule_unique_name_key (no_school)
10449,1132,0.85,rule_unique_name_key (no_school)
4783,830,0.85,rule_unique_name_key (no_school)
5338,830,0.85,rule_unique_name_key (no_school)
6876,830,0.85,rule_unique_name_key (no_school)
9519,830,0.85,rule_unique_name_key (no_school)
9889,830,0.85,rule_unique_name_key (no_school)
10545,830,0.85,rule_unique_name_key (no_school)
9150,1133,0.85,rule_unique_name_key (no_school)
9650,1133,0.85,rule_unique_name_key (no_school)
10137,1133,0.85,rule_unique_name_key (no_school)
9403,1233,0.85,rule_unique_name_key (no_school)
9796,1233,0.85,rule_unique_name_key (no_school)
10269,1233,0.85,rule_unique_name_key (no_school)
9397,1088,0.85,rule_unique_name_key (no_school)
9894,1088,0.85,rule_unique_name_key (no_school)
10396,1088,0.85,rule_unique_name_key (no_school)
4943,1479,0.85,rule_unique_name_key (no_school)
5498,1479,0.85,rule_unique_name_key (no_school)
5341,1480,0.85,rule_unique_name_key (no_school)
8899,1480,0.85,rule_unique_name_key (no_school)
8363,1797,0.85,rule_unique_name_key (no_school)
8557,1797,0.85,rule_unique_name_key (no_school)
4919,1207,0.85,rule_unique_name_key (no_school)
5474,1207,0.85,rule_unique_name_key (no_school)
6954,1207,0.85,rule_unique_name_key (no_school)
9032,1207,0.85,rule_unique_name_key (no_school)
4832,1876,0.85,rule_unique_name_key (no_school)
4990,1876,1.0,rule_norm_name_school (Virginia Tech)
7049,1876,0.85,rule_unique_name_key (no_school)
8699,1876,1.0,rule_norm_name_school (Virginia Tech)
5387,1847,0.85,rule_unique_name_key (no_school)
8945,1847,0.85,rule_unique_name_key (no_school)
9508,926,0.85,rule_unique_name_key (no_school)
10052,926,0.85,rule_unique_name_key (no_school)
10546,926,0.85,rule_unique_name_key (no_school)
5273,1365,0.85,rule_unique_name_key (no_school)
8831,1365,0.85,rule_unique_name_key (no_school)
5266,1386,0.85,rule_unique_name_key (no_school)
8824,1386,0.85,rule_unique_name_key (no_school)
9368,1286,0.85,rule_unique_name_key (no_school)
9852,1286,0.85,rule_unique_name_key (no_school)
10358,1286,0.85,rule_unique_name_key (no_school)
9214,1355,1.0,rule_norm_name_school (Maryland)
9701,1355,1.0,rule_norm_name_school (Maryland)
10165,1355,1.0,rule_norm_name_school (Maryland)
9409,1234,0.85,rule_unique_name_key (no_school)
9798,1234,0.85,rule_unique_name_key (no_school)
10411,1234,0.85,rule_unique_name_key (no_school)
9736,1831,0.85,rule_unique_name_key (no_school)
10238,1831,0.85,rule_unique_name_key (no_school)
9101,1287,0.85,rule_unique_name_key (no_school)
9607,1287,0.85,rule_unique_name_key (no_school)
10105,1287,0.85,rule_unique_name_key (no_school)
9108,1134,0.85,rule_unique_name_key (no_school)
9613,1134,0.85,rule_unique_name_key (no_school)
10116,1134,0.85,rule_unique_name_key (no_school)
9157,1235,0.85,rule_unique_name_key (no_school)
9661,1235,0.85,rule_unique_name_key (no_school)
10172,1235,0.85,rule_unique_name_key (no_school)
5368,1419,0.85,rule_unique_name_key (no_school)
8926,1419,0.85,rule_unique_name_key (no_school)
9414,1236,0.85,rule_unique_name_key (no_school)
9904,1236,0.85,rule_unique_name_key (no_school)
10399,1236,0.85,rule_unique_name_key (no_school)
9863,1848,0.85,rule_unique_name_key (no_school)
10362,1848,0.85,rule_unique_name_key (no_school)
9243,1288,0.85,rule_unique_name_key (no_school)
9758,1288,0.85,rule_unique_name_key (no_school)
10231,1288,0.85,rule_unique_name_key (no_school)
5482,1387,0.85,rule_unique_name_key (no_school)
9040,1387,0.85,rule_unique_name_key (no_school)
9159,1289,0.85,rule_unique_name_key (no_school)
9639,1289,0.85,rule_unique_name_key (no_school)
10143,1289,0.85,rule_unique_name_key (no_school)
9522,1135,0.85,rule_unique_name_key (no_school)
10026,1135,0.85,rule_unique_name_key (no_school)
10532,1135,0.85,rule_unique_name_key (no_school)
9324,1290,0.85,rule_unique_name_key (no_school)
9850,1290,0.85,rule_unique_name_key (no_school)
10370,1290,0.85,rule_unique_name_key (no_school)
9344,1291,0.85,rule_unique_name_key (no_school)
9846,1291,0.85,rule_unique_name_key (no_school)
10339,1291,0.85,rule_unique_name_key (no_school)
4759,927,0.85,rule_unique_name_key (no_school)
5314,927,0.85,rule_unique_name_key (no_school)
6780,927,0.85,rule_unique_name_key (no_school)
8872,927,0.85,rule_unique_name_key (no_school)
9231,928,0.85,rule_unique_name_key (no_school)
9745,928,0.85,rule_unique_name_key (no_school)
10261,928,0.85,rule_unique_name_key (no_school)
4848,1366,0.85,rule_unique_name_key (no_school)
5403,1366,0.85,rule_unique_name_key (no_school)
6836,1366,0.85,rule_unique_name_key (no_school)
4791,1388,0.85,rule_unique_name_key (no_school)
5346,1388,0.85,rule_unique_name_key (no_school)
6806,1388,0.85,rule_unique_name_key (no_school)
9334,1089,0.85,rule_unique_name_key (no_school)
9822,1089,0.85,rule_unique_name_key (no_school)
10324,1089,0.85,rule_unique_name_key (no_school)
9470,1849,0.85,rule_unique_name_key (no_school)
10508,1849,0.85,rule_unique_name_key (no_school)
9453,1136,0.85,rule_unique_name_key (no_school)
9956,1136,0.85,rule_unique_name_key (no_school)
10438,1136,0.85,rule_unique_name_key (no_school)
4688,1389,0.85,rule_unique_name_key (no_school)
5243,1389,0.85,rule_unique_name_key (no_school)
6750,1389,0.85,rule_unique_name_key (no_school)
9084,1137,0.85,rule_unique_name_key (no_school)
9589,1137,0.85,rule_unique_name_key (no_school)
10083,1137,0.85,rule_unique_name_key (no_school)
9505,1138,0.85,rule_unique_name_key (no_school)
10045,1138,0.85,rule_unique_name_key (no_school)
10535,1138,0.85,rule_unique_name_key (no_school)
9366,1292,0.85,rule_unique_name_key (no_school)
9844,1292,0.85,rule_unique_name_key (no_school)
10382,1292,0.85,rule_unique_name_key (no_school)
4751,866,0.85,rule_unique_name_key (no_school)
6802,866,0.85,rule_unique_name_key (no_school)
9375,866,0.85,rule_unique_name_key (no_school)
9965,866,0.85,rule_unique_name_key (no_school)
10452,866,0.85,rule_unique_name_key (no_school)
5306,1771,0.85,rule_unique_name_key (no_school)
8864,1771,0.85,rule_unique_name_key (no_school)
9449,1139,0.85,rule_unique_name_key (no_school)
9898,1139,0.85,rule_unique_name_key (no_school)
10437,1139,0.85,rule_unique_name_key (no_school)
8312,1481,0.85,rule_unique_name_key (no_school)
8522,1481,0.85,rule_unique_name_key (no_school)
9086,1140,0.85,rule_unique_name_key (no_school)
9592,1140,0.85,rule_unique_name_key (no_school)
10085,1140,0.85,rule_unique_name_key (no_school)
9563,1850,0.85,rule_unique_name_key (no_school)
10067,1850,0.85,rule_unique_name_key (no_school)
4870,826,0.85,rule_unique_name_key (no_school)
5425,826,0.85,rule_unique_name_key (no_school)
6846,826,0.85,rule_unique_name_key (no_school)
9467,826,0.85,rule_unique_name_key (no_school)
10013,826,0.85,rule_unique_name_key (no_school)
10475,826,0.85,rule_unique_name_key (no_school)
9351,1293,0.85,rule_unique_name_key (no_school)
9840,1293,0.85,rule_unique_name_key (no_school)
10350,1293,0.85,rule_unique_name_key (no_school)
9980,1680,1.0,rule_norm_name_school (Maryland)
10368,1680,1.0,rule_norm_name_school (Maryland)
6891,857,0.85,rule_unique_name_key (no_school)
9435,857,0.85,rule_unique_name_key (no_school)
9967,857,0.85,rule_unique_name_key (no_school)
10467,857,0.85,rule_unique_name_key (no_school)
4755,930,0.85,rule_unique_name_key (no_school)
5310,930,0.85,rule_unique_name_key (no_school)
8868,930,0.85,rule_unique_name_key (no_school)
9129,931,0.85,rule_unique_name_key (no_school)
9627,931,0.85,rule_unique_name_key (no_school)
10131,931,0.85,rule_unique_name_key (no_school)
9515,932,0.85,rule_unique_name_key (no_school)
10031,932,0.85,rule_unique_name_key (no_school)
10534,932,0.85,rule_unique_name_key (no_school)
9138,933,0.85,rule_unique_name_key (no_school)
9623,933,0.85,rule_unique_name_key (no_school)
10113,933,0.85,rule_unique_name_key (no_school)
4908,831,0.85,rule_unique_name_key (no_school)
5025,831,0.85,rule_unique_name_key (no_school)
5463,831,0.85,rule_unique_name_key (no_school)
6924,831,0.85,rule_unique_name_key (no_school)
9337,831,0.85,rule_unique_name_key (no_school)
9836,831,0.85,rule_unique_name_key (no_school)
10332,831,0.85,rule_unique_name_key (no_school)
5244,1420,0.85,rule_unique_name_key (no_school)
8802,1420,0.85,rule_unique_name_key (no_school)
4724,1727,0.85,rule_unique_name_key (no_school)
5279,1727,0.85,rule_unique_name_key (no_school)
6785,1727,0.85,rule_unique_name_key (no_school)
5040,1824,1.0,rule_norm_name_school (Pittsburgh)
7088,1824,0.85,rule_unique_name_key (no_school)
8689,1824,1.0,rule_norm_name_school (Pittsburgh)
9447,1141,0.85,rule_unique_name_key (no_school)
9944,1141,0.85,rule_unique_name_key (no_school)
10442,1141,0.85,rule_unique_name_key (no_school)
9328,1294,0.85,rule_unique_name_key (no_school)
9843,1294,0.85,rule_unique_name_key (no_school)
10292,1294,0.85,rule_unique_name_key (no_school)
6903,1295,0.85,rule_unique_name_key (no_school)
9478,1295,0.85,rule_unique_name_key (no_school)
9871,1295,0.85,rule_unique_name_key (no_school)
10376,1295,0.85,rule_unique_name_key (no_school)
5352,1367,0.85,rule_unique_name_key (no_school)
8910,1367,0.85,rule_unique_name_key (no_school)
9098,1356,1.0,rule_norm_name_school (Maryland)
9602,1356,1.0,rule_norm_name_school (Maryland)
10104,1356,1.0,rule_norm_name_school (Maryland)
9201,1090,0.85,rule_unique_name_key (no_school)
9694,1090,0.85,rule_unique_name_key (no_school)
10187,1090,0.85,rule_unique_name_key (no_school)
4810,1482,0.85,rule_unique_name_key (no_school)
7015,1482,0.85,rule_unique_name_key (no_school)
5365,1483,0.85,rule_unique_name_key (no_school)
8923,1483,0.85,rule_unique_name_key (no_school)
9354,1296,0.85,rule_unique_name_key (no_school)
9783,1296,0.85,rule_unique_name_key (no_school)
10365,1296,0.85,rule_unique_name_key (no_school)
8257,1484,0.85,rule_unique_name_key (no_school)
8467,1484,0.85,rule_unique_name_key (no_school)
5522,934,0.85,rule_unique_name_key (no_school)
8390,934,0.85,rule_unique_name_key (no_school)
8590,934,0.85,rule_unique_name_key (no_school)
4803,1728,0.85,rule_unique_name_key (no_school)
5358,1728,0.85,rule_unique_name_key (no_school)
6824,1728,0.85,rule_unique_name_key (no_school)
9433,1142,0.85,rule_unique_name_key (no_school)
9938,1142,0.85,rule_unique_name_key (no_school)
10443,1142,0.85,rule_unique_name_key (no_school)
4736,832,0.85,rule_unique_name_key (no_school)
5291,832,0.85,rule_unique_name_key (no_school)
6783,832,0.85,rule_unique_name_key (no_school)
9343,832,0.85,rule_unique_name_key (no_school)
9831,832,0.85,rule_unique_name_key (no_school)
10330,832,0.85,rule_unique_name_key (no_school)
8287,1485,0.85,rule_unique_name_key (no_school)
8496,1485,0.85,rule_unique_name_key (no_school)
4758,820,0.85,rule_unique_name_key (no_school)
6788,820,0.85,rule_unique_name_key (no_school)
9484,820,0.85,rule_unique_name_key (no_school)
9857,820,0.85,rule_unique_name_key (no_school)
10360,820,0.85,rule_unique_name_key (no_school)
5313,1486,0.85,rule_unique_name_key (no_school)
8871,1486,0.85,rule_unique_name_key (no_school)
5008,1675,1.0,rule_norm_name_school (Kentucky)
8697,1675,1.0,rule_norm_name_school (Kentucky)
4705,841,0.85,rule_unique_name_key (no_school)
5260,841,0.85,rule_unique_name_key (no_school)
6794,841,0.85,rule_unique_name_key (no_school)
9423,841,0.85,rule_unique_name_key (no_school)
9744,841,0.85,rule_unique_name_key (no_school)
10278,841,0.85,rule_unique_name_key (no_school)
9400,1237,0.85,rule_unique_name_key (no_school)
9913,1237,0.85,rule_unique_name_key (no_school)
10433,1237,0.85,rule_unique_name_key (no_school)
9391,1143,0.85,rule_unique_name_key (no_school)
9964,1143,0.85,rule_unique_name_key (no_school)
10459,1143,0.85,rule_unique_name_key (no_school)
9476,1297,0.85,rule_unique_name_key (no_school)
9974,1297,0.85,rule_unique_name_key (no_school)
10482,1297,0.85,rule_unique_name_key (no_school)
5397,1421,0.85,rule_unique_name_key (no_school)
8955,1421,0.85,rule_unique_name_key (no_school)
5021,1412,1.0,rule_norm_name_school (Tennessee)
8649,1412,1.0,rule_norm_name_school (Tennessee)
5019,1872,1.0,rule_norm_name_school (Florida)
7016,1872,0.85,rule_unique_name_key (no_school)
8663,1872,1.0,rule_norm_name_school (Florida)
8228,1487,0.85,rule_unique_name_key (no_school)
8427,1487,0.85,rule_unique_name_key (no_school)
9451,1144,0.85,rule_unique_name_key (no_school)
9940,1144,0.85,rule_unique_name_key (no_school)
10450,1144,0.85,rule_unique_name_key (no_school)
9450,1145,0.85,rule_unique_name_key (no_school)
9963,1145,0.85,rule_unique_name_key (no_school)
10394,1145,0.85,rule_unique_name_key (no_school)
4699,850,0.85,rule_unique_name_key (no_school)
5254,850,0.85,rule_unique_name_key (no_school)
6749,850,0.85,rule_unique_name_key (no_school)
9230,850,0.85,rule_unique_name_key (no_school)
9703,850,0.85,rule_unique_name_key (no_school)
10191,850,0.85,rule_unique_name_key (no_school)
4798,1074,0.85,rule_unique_name_key (no_school)
5353,1074,0.85,rule_unique_name_key (no_school)
6842,1074,0.85,rule_unique_name_key (no_school)
8911,1074,0.85,rule_unique_name_key (no_school)
8294,1488,0.85,rule_unique_name_key (no_school)
8503,1488,0.85,rule_unique_name_key (no_school)
9507,936,0.85,rule_unique_name_key (no_school)
10050,936,0.85,rule_unique_name_key (no_school)
10544,936,0.85,rule_unique_name_key (no_school)
5013,1667,1.0,rule_norm_name_school (Arkansas)
7019,1667,0.85,rule_unique_name_key (no_school)
8682,1667,1.0,rule_norm_name_school (Arkansas)
9416,1238,0.85,rule_unique_name_key (no_school)
9795,1238,0.85,rule_unique_name_key (no_school)
10275,1238,0.85,rule_unique_name_key (no_school)
9991,1489,0.85,rule_unique_name_key (no_school)
10479,1489,0.85,rule_unique_name_key (no_school)
5029,1711,1.0,rule_norm_name_school (Washington State)
8759,1711,1.0,rule_norm_name_school (Washington State)
4974,1668,1.0,rule_norm_name_school (Auburn)
8713,1668,1.0,rule_norm_name_school (Auburn)
5431,1491,0.85,rule_unique_name_key (no_school)
8989,1491,0.85,rule_unique_name_key (no_school)
8394,1492,0.85,rule_unique_name_key (no_school)
8593,1492,0.85,rule_unique_name_key (no_school)
9220,937,0.85,rule_unique_name_key (no_school)
9684,937,0.85,rule_unique_name_key (no_school)
10218,937,0.85,rule_unique_name_key (no_school)
9298,938,0.85,rule_unique_name_key (no_school)
9778,938,0.85,rule_unique_name_key (no_school)
10319,938,0.85,rule_unique_name_key (no_school)
8284,1798,0.85,rule_unique_name_key (no_school)
8472,1798,0.85,rule_unique_name_key (no_school)
5406,1422,0.85,rule_unique_name_key (no_school)
8964,1422,0.85,rule_unique_name_key (no_school)
8315,1493,0.85,rule_unique_name_key (no_school)
8524,1493,0.85,rule_unique_name_key (no_school)
8237,1494,0.85,rule_unique_name_key (no_school)
8434,1494,0.85,rule_unique_name_key (no_school)
9236,1239,0.85,rule_unique_name_key (no_school)
9908,1239,0.85,rule_unique_name_key (no_school)
10427,1239,0.85,rule_unique_name_key (no_school)
8258,1495,0.85,rule_unique_name_key (no_school)
8468,1495,0.85,rule_unique_name_key (no_school)
8243,1799,0.85,rule_unique_name_key (no_school)
8440,1799,0.85,rule_unique_name_key (no_school)
4883,939,0.85,rule_unique_name_key (no_school)
5438,939,0.85,rule_unique_name_key (no_school)
7022,939,0.85,rule_unique_name_key (no_school)
10023,1772,0.85,rule_unique_name_key (no_school)
10563,1772,0.85,rule_unique_name_key (no_school)
8249,1496,0.85,rule_unique_name_key (no_school)
8447,1496,0.85,rule_unique_name_key (no_school)
8292,1497,0.85,rule_unique_name_key (no_school)
8501,1497,0.85,rule_unique_name_key (no_school)
9242,1298,0.85,rule_unique_name_key (no_school)
9732,1298,0.85,rule_unique_name_key (no_school)
10229,1298,0.85,rule_unique_name_key (no_school)
9529,1091,0.85,rule_unique_name_key (no_school)
10061,1091,0.85,rule_unique_name_key (no_school)
10567,1091,0.85,rule_unique_name_key (no_school)
8251,1498,0.85,rule_unique_name_key (no_school)
8464,1498,0.85,rule_unique_name_key (no_school)
4889,1729,0.85,rule_unique_name_key (no_school)
5444,1729,0.85,rule_unique_name_key (no_school)
7012,1729,0.85,rule_unique_name_key (no_school)
9137,1299,0.85,rule_unique_name_key (no_school)
9635,1299,0.85,rule_unique_name_key (no_school)
10115,1299,0.85,rule_unique_name_key (no_school)
10034,1499,0.85,rule_unique_name_key (no_school)
10553,1499,0.85,rule_unique_name_key (no_school)
5446,1832,0.85,rule_unique_name_key (no_school)
9004,1832,0.85,rule_unique_name_key (no_school)
9222,940,0.85,rule_unique_name_key (no_school)
9714,940,0.85,rule_unique_name_key (no_school)
10212,940,0.85,rule_unique_name_key (no_school)
8278,1500,0.85,rule_unique_name_key (no_school)
8484,1500,0.85,rule_unique_name_key (no_school)
9112,1240,0.85,rule_unique_name_key (no_school)
9610,1240,0.85,rule_unique_name_key (no_school)
10107,1240,0.85,rule_unique_name_key (no_school)
9145,1300,0.85,rule_unique_name_key (no_school)
9626,1300,0.85,rule_unique_name_key (no_school)
10134,1300,0.85,rule_unique_name_key (no_school)
10032,1785,1.0,rule_norm_name_school (Alabama)
10386,1785,1.0,rule_norm_name_school (Alabama)
8402,1501,0.85,rule_unique_name_key (no_school)
8602,1501,0.85,rule_unique_name_key (no_school)
9408,1265,1.0,rule_norm_name_school (Notre Dame)
9912,1265,1.0,rule_norm_name_school (Notre Dame)
10432,1265,1.0,rule_norm_name_school (Notre Dame)
8364,1502,0.85,rule_unique_name_key (no_school)
8570,1502,0.85,rule_unique_name_key (no_school)
9364,941,0.85,rule_unique_name_key (no_school)
9984,941,0.85,rule_unique_name_key (no_school)
10345,941,0.85,rule_unique_name_key (no_school)
4706,1503,0.85,rule_unique_name_key (no_school)
6754,1503,0.85,rule_unique_name_key (no_school)
5261,1504,0.85,rule_unique_name_key (no_school)
8819,1504,0.85,rule_unique_name_key (no_school)
5709,1057,1.0,rule_norm_name_school (Alabama)
8400,1057,1.0,rule_norm_name_school (Alabama)
8601,1057,1.0,rule_norm_name_school (Alabama)
4750,842,0.85,rule_unique_name_key (no_school)
5305,842,0.85,rule_unique_name_key (no_school)
6810,842,0.85,rule_unique_name_key (no_school)
9280,842,0.85,rule_unique_name_key (no_school)
9899,842,0.85,rule_unique_name_key (no_school)
10271,842,0.85,rule_unique_name_key (no_school)
8235,1800,0.85,rule_unique_name_key (no_school)
8433,1800,0.85,rule_unique_name_key (no_school)
9273,1208,0.85,rule_unique_name_key (no_school)
9752,1208,0.85,rule_unique_name_key (no_school)
10254,1208,0.85,rule_unique_name_key (no_school)
4753,816,0.85,rule_unique_name_key (no_school)
5308,816,0.85,rule_unique_name_key (no_school)
6773,816,0.85,rule_unique_name_key (no_school)
8866,816,0.85,rule_unique_name_key (no_school)
9285,816,0.85,rule_unique_name_key (no_school)
9897,816,0.85,rule_unique_name_key (no_school)
10407,816,0.85,rule_unique_name_key (no_school)
9261,1216,0.85,rule_unique_name_key (no_school)
9827,1216,0.85,rule_unique_name_key (no_school)
10310,1216,0.85,rule_unique_name_key (no_school)
9445,1146,0.85,rule_unique_name_key (no_school)
10043,1146,0.85,rule_unique_name_key (no_school)
10558,1146,0.85,rule_unique_name_key (no_school)
4936,1075,0.85,rule_unique_name_key (no_school)
5491,1075,0.85,rule_unique_name_key (no_school)
6988,1075,0.85,rule_unique_name_key (no_school)
8383,1505,0.85,rule_unique_name_key (no_school)
8579,1505,0.85,rule_unique_name_key (no_school)
9534,1761,0.85,rule_unique_name_key (no_school)
10072,1761,0.85,rule_unique_name_key (no_school)
4981,1760,1.0,rule_norm_name_school (Rutgers)
6858,1760,0.85,rule_unique_name_key (no_school)
8640,1760,1.0,rule_norm_name_school (Rutgers)
4845,1076,0.85,rule_unique_name_key (no_school)
5400,1076,0.85,rule_unique_name_key (no_school)
8958,1076,0.85,rule_unique_name_key (no_school)
9304,942,0.85,rule_unique_name_key (no_school)
9759,942,0.85,rule_unique_name_key (no_school)
10314,942,0.85,rule_unique_name_key (no_school)
5017,1411,1.0,rule_norm_name_school (Notre Dame)
8661,1411,1.0,rule_norm_name_school (Notre Dame)
