source_player_id,raw_full_name,raw_school_or_json,reason
8710,Shaun Dolac,Buffalo,no_match_name_key
8792,Shedeur SandersColorado,,no_match_name_key
8932,Shemar JamesFlorida,,no_match_name_key
8798,Shemar StewartTexas,,no_match_name_key
8861,Shemar TurnerTexas,,no_match_name_key
7007,Shilo Sanders,,no_match_name_key
8691,Shilo Sanders,Colorado,no_match_name_key
8737,ShunDerrick Powell,Central Arkansas,no_match_name_key
7177,Silas Bolden,,no_match_name_key
6943,Simeon Barrow,,no_match_name_key
8631,Simeon Barrow,Miami (FL),no_match_name_key
5835,Simeon Woods Richardson,MIN,no_match_name_key
10477,Simi Fehoko,ARI,no_match_name_key
10716,Skyler Gill-Howard,,ambiguous_name_key_2
5766,Slade Caldwell,AZ,no_match_name_key
10588,Sonny Styles,,ambiguous_name_key_3
10870,Sonny Styles,,ambiguous_name_key_3
10920,Sonny Styles,,ambiguous_name_key_3
5557,Spencer Arrighetti,HOU,no_match_name_key
5725,Spencer Horwitz,PIT,no_match_name_key
5625,Spencer Jones,NYY,no_match_name_key
7218,Spencer Petras,,no_match_name_key
6001,Starling Marte,NYM,no_match_name_key
5894,Starlyn Caba,MIA,no_match_name_key
10502,Sterling Shepard,TB,no_match_name_key
4934,Steve Linton,,no_match_name_key
5026,Steve Linton,Baylor,no_match_name_key
7135,Steve Linton,,no_match_name_key
7091,Steven Parker,,no_match_name_key
8758,Stevo Klotz,Iowa State,no_match_name_key
8767,Stone Blanton,Mississippi State,no_match_name_key
7081,Stone Handy,,no_match_name_key
6629,Suntarine Perkins,Mississippi,no_match_name_key
8979,Tahj BrooksTexas,,no_match_name_key
4841,Tai Felton,,ambiguous_name_key_2
6819,Tai Felton,,ambiguous_name_key_2
5861,Tai Peete,SEA,no_match_name_key
9289,Tanner Hudson,CIN,no_match_name_key
9545,Tanner McKee,PHI,no_match_name_key
8886,Tate RatledgeGeorgia,,no_match_name_key
9532,Taylor Heinicke,LAC,no_match_name_key
6972,Teddye Buchanan,,no_match_name_key
5978,Tekoah Roby,STL,no_match_name_key
5610,Termarr Johnson,PIT,no_match_name_key
8856,Terrance FergusonOregon,,no_match_name_key
8906,Tez JohnsonOregon,,no_match_name_key
5876,Thairo Estrada,COL,no_match_name_key
5645,Thayron Liranzo,DET,no_match_name_key
5847,Theo Gillen,TB,no_match_name_key
5055,Theo Wease Jr.,Missouri,no_match_name_key
6966,Theo Wease Jr.,,no_match_name_key
5729,Thomas Harrington,PIT,no_match_name_key
5028,Thomas Perry,Middlebury,no_match_name_key
5737,Thomas Saggese,STL,no_match_name_key
5589,Thomas White,MIA,no_match_name_key
7036,Thor Griffith,,no_match_name_key
8777,Tim McKay,NC State,no_match_name_key
8956,Tim SmithAlabama,,no_match_name_key
5596,Tink Hence,STL,no_match_name_key
5987,Tirso Ornelas,SD,no_match_name_key
5674,TJ Friedl,CIN,no_match_name_key
5643,Tobias Myers,MIL,no_match_name_key
8946,Tommi HillNebraska,,no_match_name_key
4932,Tommy Akingbesote,,no_match_name_key
7064,Tommy Akingbesote,,no_match_name_key
7188,Tommy Brockermeyer,,no_match_name_key
6005,Tommy Kahnle,DET,no_match_name_key
7106,Tommy Mellott,,no_match_name_key
9571,Tommy Mellott,LV,no_match_name_key
5819,Tommy Troy,AZ,no_match_name_key
5965,Tommy White,ATH,no_match_name_key
5783,Tomoyuki Sugano,BAL,no_match_name_key
4867,Tonka Hemingway,,no_match_name_key
6977,Tonka Hemingway,,no_match_name_key
5785,Tony Gonsolin,LAD,no_match_name_key
6693,Tony Mitchell,Alabama,no_match_name_key
6002,Tony Santillan,CIN,no_match_name_key
5059,Torricelli Simpkins III,South Carolina,no_match_name_key
6989,Torricelli Simpkins III,,no_match_name_key
8894,Tory HortonColorado,,no_match_name_key
7213,Trace Ford,,no_match_name_key
4946,Traeshon Holden,,ambiguous_name_key_2
5501,Traeshon Holden,,ambiguous_name_key_2
7018,Traeshon Holden,,ambiguous_name_key_2
9059,Traeshon HoldenOregon,,no_match_name_key
5527,Travis Bazzana,CLE,no_match_name_key
4667,Travis Hunter,,ambiguous_name_key_2
5222,Travis Hunter,,ambiguous_name_key_2
6722,Travis Hunter,,ambiguous_name_key_2
9153,Travis Hunter,JAX,ambiguous_name_key_2
9660,Travis Hunter,JAX,ambiguous_name_key_2
10150,Travis Hunter,JAX,ambiguous_name_key_2
8780,Travis HunterColorado,,no_match_name_key
5602,Travis Sykora,WSH,no_match_name_key
6646,Tree Babalade,South Carolina,no_match_name_key
8823,Tre HarrisOle,,no_match_name_key
7180,Trejan Bridges,,no_match_name_key
5705,Tre' Morgan,TB,no_match_name_key
5949,Trent Grisham,NYY,no_match_name_key
8771,Tre Stewart,Jacksonville State,no_match_name_key
8809,TreVeyon HendersonOhio,,no_match_name_key
8921,Trevor EtienneGeorgia,,no_match_name_key
5789,Trevor Larnach,MIN,no_match_name_key
5971,Trevor Williams,WSH,no_match_name_key
7134,Tre Williams,,no_match_name_key
8815,Trey AmosOle,,no_match_name_key
10076,Trey Lance,LAC,no_match_name_key
7153,Trey Morrison,,no_match_name_key
8721,Trey Rucker,Oklahoma State,no_match_name_key
7146,Trey Sanders,,no_match_name_key
5727,Trey Sweeney,DET,no_match_name_key
4962,Trey Wedig,,ambiguous_name_key_2
7057,Trey Wedig,,ambiguous_name_key_2
5717,Trey Yesavage,TOR,no_match_name_key
7148,Trikweze Bridges,,no_match_name_key
5989,Ty France,MIN,no_match_name_key
8908,Ty HamiltonOhio,,no_match_name_key
9567,Tylan Wallace,BAL,no_match_name_key
8846,Tyleik WilliamsOhio,,no_match_name_key
5931,Tyler Anderson,LAA,no_match_name_key
9000,Tyler BaronMiami,,no_match_name_key
5814,Tyler Black,MIL,no_match_name_key
8814,Tyler BookerAlabama,,no_match_name_key
6649,Tyler Brown,Clemson,no_match_name_key
6918,Tyler Cooper,,no_match_name_key
8664,Tyler Cooper,Minnesota,no_match_name_key
5609,Tyler Fitzgerald,SF,no_match_name_key
5904,Tyler Holton,DET,no_match_name_key
5771,Tyler Locklear,SEA,no_match_name_key
5991,Tyler Rogers,SF,no_match_name_key
5681,Tyler Stephenson,CIN,no_match_name_key
8782,Tyler WarrenPenn,,no_match_name_key
7144,Tymetrius French,,no_match_name_key
10723,Tyreak Sapp,,ambiguous_name_key_2
4944,Tyreem Powell,,no_match_name_key
5054,Tyreem Powell,Rutgers,no_match_name_key
7065,Tyreem Powell,,no_match_name_key
7184,Tyreke Johnson,,no_match_name_key
8884,Tyrion Ingram-DawkinsGeorgia,,no_match_name_key
8853,Ty RobinsonNebraska,,no_match_name_key
9541,Tyrod Taylor,NYJ,no_match_name_key
7172,Tyrone Howell,,no_match_name_key
8703,Tyron Herring,Delaware,no_match_name_key
9555,Tyson Bagent,CHI,no_match_name_key
5985,Tyson Lewis,CIN,no_match_name_key
4774,Upton Stout,,no_match_name_key
6909,Upton Stout,,no_match_name_key
5849,Vance Honeycutt,BAL,no_match_name_key
5922,Vaughn Grissom,BOS,no_match_name_key
8907,Vernon BroughtonTexas,,no_match_name_key
6698,Vic Burley,Clemson,no_match_name_key
5676,Victor Robles,SEA,no_match_name_key
5529,Walker Jenkins,MIN,no_match_name_key
8804,Walter NolenOle,,no_match_name_key
9077,Warren BrinsonGeorgia,,no_match_name_key
5895,Welbyn Francisca,CLE,no_match_name_key
6720,Wilkin Formby,Alabama,no_match_name_key
8797,Will CampbellLSU,,no_match_name_key
8876,Will HowardOhio,,no_match_name_key
8756,William Wagner,Michigan,no_match_name_key
8790,Will JohnsonMichigan,,no_match_name_key
7098,Will Rogers,,no_match_name_key
7052,Will Sheppard,,no_match_name_key
8669,Will Sheppard,Colorado,no_match_name_key
5963,Will Wagner,TOR,no_match_name_key
5654,Will Warren,NYY,no_match_name_key
5920,Winston Santos,TEX,no_match_name_key
7143,Woodi Washington,,no_match_name_key
8944,Woody MarksUSC,,no_match_name_key
4834,Wyatt Milum,,no_match_name_key
6756,Wyatt Milum,,no_match_name_key
8725,Xavier Carlton,California,no_match_name_key
5593,Xavier Isaac,TB,no_match_name_key
4792,Xavier Restrepo,,ambiguous_name_key_2
5347,Xavier Restrepo,,ambiguous_name_key_2
6826,Xavier Restrepo,,ambiguous_name_key_2
9362,Xavier Restrepo,TEN,ambiguous_name_key_2
9861,Xavier Restrepo,TEN,ambiguous_name_key_2
10505,Xavier Restrepo,TEN,ambiguous_name_key_2
8905,Xavier RestrepoMiami,,no_match_name_key
4863,Xavier Truss,,ambiguous_name_key_2
5418,Xavier Truss,,ambiguous_name_key_2
7014,Xavier Truss,,ambiguous_name_key_2
8976,Xavier TrussGeorgia,,no_match_name_key
8845,Xavier WattsNotre,,no_match_name_key
7002,Xzavier Henderson,,no_match_name_key
4902,Yahya Black,,no_match_name_key
5903,Yairo Padilla,STL,no_match_name_key
5833,Yanquiel Fernandez,COL,no_match_name_key
5855,Yennier Cano,BAL,no_match_name_key
6701,Yhonzae Pierre,Alabama,no_match_name_key
5743,Yilber Diaz,AZ,no_match_name_key
5996,Yimi García,TOR,no_match_name_key
5791,Yoeilin Cespedes,BOS,no_match_name_key
5968,Yohandy Morales,WSH,no_match_name_key
5723,Yoniel Curet,TB,no_match_name_key
5948,Yophery Rodriguez,BOS,no_match_name_key
5694,Zach Dezenzo,HOU,no_match_name_key
5936,Zach McKinstry,DET,no_match_name_key
5701,Zack Littell,TB,no_match_name_key
5615,Zac Veen,COL,no_match_name_key
7104,Zakhari Franklin,,no_match_name_key
9060,Zeek BiggersGeorgia,,no_match_name_key
7095,Zeke Correll,,no_match_name_key
8723,Zeke Correll,NC State,no_match_name_key
8659,Zemaiah Vaughn,Utah,no_match_name_key
8726,Zion Childress,Kentucky,no_match_name_key
4804,Zy Alexander,,ambiguous_name_key_2
5359,Zy Alexander,,ambiguous_name_key_2
6818,Zy Alexander,,ambiguous_name_key_2
8917,Zy AlexanderLSU,,no_match_name_key
5565,Zyhir Hope,LAD,no_match_name_key
7220,Zykeivous Walker,,no_match_name_key
