prospect_id,player_name,rank_overall,delta_rank,score,delta_score,tier,coverage_count,delta_coverage,momentum_rank_3,momentum_score_3,volatility_rank_mad_3,volatility_rank_std_3,momentum_chip,volatility_chip,confidence_score,confidence_band,confidence_reasons_json,confidence_coverage_pct,confidence_rank_std,confidence_rank_mad,confidence_sources_present,confidence_active_sources
365,Devonte Ross,589,0,7.5635,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
798,Caleb Banks,590,0,7.5056,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
366,Jimmori Robinson,591,0,7.4724,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
669,Bryan Thomas,592,0,7.3612,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
742,Xavier Nwankpa,593,0,7.2606,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
569,Dacari Collins,594,0,7.254,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
570,Malcolm Greene,595,0,7.1696,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
371,Daniel King,596,0,7.0168,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
774,Brent Austin,597,0,7.0077,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
743,Deshon Singleton,598,0,6.9982,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
799,C.j.allen,599,0,6.9282,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
543,Cormani Mcclain,600,0,6.859,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
571,James Brockermeyer...,601,0,6.8323,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
544,Tony Rojas,602,0,6.7994,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
445,Brett Thorson,603,0,6.7836,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.4,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,91.49134749617947,76.0,3,11
545,Markis Deal,604,0,6.7397,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
744,Aidan Hubbard,605,0,6.7358,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
546,Troy Bowles,606,0,6.6801,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
671,Jayden Williams,607,0,6.6395,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
547,Keaten Wade,608,0,6.6204,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
548,Zach Rice,609,0,6.5608,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
393,Blake Shapen,610,0,6.5027,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,5.4,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,10.5,10.5,2,11
549,Malik Spencer,611,0,6.5012,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
572,Mitchell Melton,612,0,6.4949,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
775,Jadon Canady,613,0,6.4847,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
377,David Gusta,614,0,6.47,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
550,Branson Robinson,615,0,6.4415,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
535,Duce Chestnut,616,0,6.4331,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,41.5,41.5,2,11
573,Samson Okunlola,617,0,6.4105,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
348,Chris Hilton,618,0,6.4064,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,13.7,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,57.95040983461636,50.0,4,11
551,Zen Michalski,619,0,6.3819,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
378,JJ Johnson,620,0,6.3789,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
800,Lee Hunter,621,0,6.3509,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
552,Korey Foreman,622,0,6.3222,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
672,Stephen Daley,623,0,6.2787,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
553,TJ Ferguson,624,0,6.2626,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
745,Anez Cooper,625,0,6.2109,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
554,Ty Thompson,626,0,6.2029,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
776,Michael Wortham,627,0,6.171,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
555,Sage Ryan,628,0,6.1433,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
673,Corey Robinson,629,0,6.1343,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
674,Devean Deal,630,0,6.0622,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
556,Reid Carrico,631,0,6.024,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
382,Weylin Lapuaho,632,0,6.0144,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
557,Preston Stone,633,0,5.9644,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
383,Kentrel Bullock,634,0,5.9232,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
675,David Oke,635,0,5.9178,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
558,Keyon Ware-hudson,636,0,5.9047,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
404,Jalen Walthall,637,0,5.9001,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,6.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,63.0,63.0,2,11
559,Jason Henderson,638,0,5.8451,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
417,Tyler Van Dyke,639,0,5.8189,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,5.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,17.5,17.5,2,11
560,Turner Corcoran,640,0,5.7854,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
577,Damon Payne,641,0,5.7766,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,36.5,36.5,2,11
777,Jamarion Miller,642,0,5.7526,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
385,Shyheim Brown,643,0,5.741,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
561,Dylan Brooks,644,0,5.7258,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
676,Gunnar Hansen,645,0,5.7013,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
562,Gabriel Rubio,646,0,5.6661,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
386,Anthony Hankerson,647,0,5.6499,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
563,Avante Dickerson,648,0,5.6065,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
387,Malik Rutherford,649,0,5.5587,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
602,Giovanni El-hadi,650,0,5.5054,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,6.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,58.5,58.5,2,11
564,Latrell Mccutchin Sr...,651,0,5.4872,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
565,Armoni Goodwin,652,0,5.4276,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
389,Trevor Brock,653,0,5.3765,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
746,Jalen Huskey,654,0,5.3361,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
567,Jojo Earle,655,0,5.3083,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
390,Kam Dewberry,656,0,5.2854,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
677,Jacob Thomas,657,0,5.2683,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
568,Christian Leary,658,0,5.2486,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
441,Trey Smack,659,0,5.2164,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,69.87767088912516,62.88888888888889,3,11
778,Jordan Van Den Berg,660,0,5.125,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
392,Phillip Dunnam,661,0,5.1031,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
433,James Brockermeyer,662,0,5.0327,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,6.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,63.5,63.5,2,11
395,Angel Johnson,663,0,4.8297,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
747,Marvin Jones,664,0,4.8113,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
679,Garrison Grimes,665,0,4.7631,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
396,Kobe Prentice,666,0,4.7386,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
413,Miles Capers,667,0,4.7292,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,8.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.18181818181818182,32.0,32.0,2,11
426,Romello Brinson,668,0,4.6562,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,5.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.18181818181818182,100.0,100.0,2,11
397,Amari Niblack,669,0,4.6475,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
680,Omar Aigbedion,670,0,4.6188,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
779,Jack Strand,671,0,4.4975,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
574,Jaiden Ausberry,672,0,4.4733,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
681,Kejon Owens,673,0,4.4023,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
400,J'Onre Reed,674,0,4.3741,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
403,Davon Booth,675,0,4.3482,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,13.5,13.5,2,11
423,Kaidon Salter,676,0,4.305,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,5.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,5.0,5.0,2,11
447,Jack Stonehouse,677,0,4.3016,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,68.5192592552553,62.444444444444436,3,11
575,Makari Vickers,678,0,4.2943,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
576,Ezra Dotson-oyeta...,679,0,4.1154,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
749,Charles Demmings,680,0,4.024,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
748,Bobby Jamison-travis,681,0,4.0045,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,13.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.18181818181818182,10.0,10.0,2,11
578,Clayton Smith,682,0,3.9961,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
682,O'Mega Blake,683,0,3.9693,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
579,Savion Byrd,684,0,3.9365,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
405,Ethan Conner,685,0,3.9185,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
448,Tommy Doman,686,0,3.8687,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.2727272727272727,65.91408549518583,60.666666666666664,3,11
406,Mason Murphy,687,0,3.8273,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
683,Jackson Acker,688,0,3.8249,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
580,Nyland Green,689,0,3.8172,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
581,Byron Cardwell Jr....,690,0,3.7575,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
684,Cole Brevard,691,0,3.7528,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,7.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
407,Nick Dawkins,692,0,3.7362,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
582,Prince Kollie,693,0,3.6979,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
408,Jacobian Guillory,694,0,3.6451,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
583,Jonathan Jefferson,695,0,3.6383,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
584,Demon Clowney,696,0,3.5786,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
409,Roy Williams,697,0,3.5539,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
